Statistical profiling result from isolate-0x7f952ac00000-2296-v8.log, (184794 ticks, 864 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     52    0.0%    0.0%  LazyCompile: *transform /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/class-transformer/cjs/TransformOperationExecutor.js:29:14
     52    0.0%    0.0%  LazyCompile: *onStreamRead node:internal/stream_base_commons:167:22
     52    0.0%    0.0%  LazyCompile: *SubdocumentPath.cast /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/schema/SubdocumentPath.js:152:42
     52    0.0%    0.0%  LazyCompile: *SchemaType._isRef /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/schematype.js:1440:29
     51    0.0%    0.0%  LazyCompile: *serializeObject /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/parser/serializer.js:258:25
     51    0.0%    0.0%  LazyCompile: *checkIn /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/cmap/connection_pool.js:149:12
     51    0.0%    0.0%  LazyCompile: *appendAccountAndConversationsToEachMessagingEntry /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/dist/modules/messages/providers/msg-fb-webhook.service.js:501:60
     50    0.0%    0.0%  LazyCompile: *Query /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/query.js:90:15
     49    0.0%    0.0%  LazyCompile: *parserOnHeadersComplete node:_http_common:77:33
     49    0.0%    0.0%  LazyCompile: *get node:_http_incoming:112:16
     48    0.0%    0.0%  LazyCompile: *connect node:_tls_wrap:1606:35
     46    0.0%    0.0%  LazyCompile: *serializeLong /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/parser/serializer.js:300:23
     46    0.0%    0.0%  LazyCompile: *processPromiseRejections node:internal/process/promises:211:34
     43    0.0%    0.0%  LazyCompile: *executeOperation /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/operations/execute_operation.js:11:26
     43    0.0%    0.0%  LazyCompile: *SchemaType.applyGetters /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/schematype.js:1195:45
     43    0.0%    0.0%  LazyCompile: *Readable.on node:internal/streams/readable:874:33
     43    0.0%    0.0%  LazyCompile: *ObjectId /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/objectid.js:23:22
     42    0.0%    0.0%  LazyCompile: *now /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/utils.js:710:13
     41    0.0%    0.0%  LazyCompile: *Subscription.unsubscribe /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/rxjs/dist/cjs/internal/Subscription.js:46:51
     41    0.0%    0.0%  LazyCompile: *ObjectId.generate /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/objectid.js:133:34
